IT_NO ID WAGE_OFFER NO_EMPLOYEES EMPLOYEES_NEEDED SALES INVENTORY PRODUCTION_CURRENT PRODUCTION_PLAN UNIT_GOODS_PRICE
1201 15 6.396112 31 31 30393 563 31000 27900 0.007146
1201 27 6.440798 31 31 28000 0 31000 27900 0.007158
1201 25 6.362998 29 29 32282 14579 29000 26100 0.007086
1201 19 6.362998 27 27 32723 0 27000 28798 0.007107
1201 17 6.396112 32 32 38850 5033 32000 32866 0.007127
1201 24 6.314881 28 28 36364 10307 28000 25200 0.007052
1201 14 6.362998 31 31 33001 16658 31000 27900 0.007072
1201 7 6.314881 27 27 43483 172 27000 30279 0.007039
1201 21 6.314881 27 27 41951 2899 27000 29700 0.007065
1201 30 6.362998 27 27 36482 12537 27000 24300 0.007096
1221 30 6.362998 25 25 39537 0 25000 28697 0.007109
1221 14 6.362998 28 28 45040 2618 28000 31146 0.007082
1221 24 6.314881 26 26 38307 0 26000 29227 0.007064
1221 25 6.362998 27 27 43579 0 27000 31187 0.007097
1221 27 6.440798 28 28 31000 0 28000 29219 0.007166
1221 15 6.396112 28 28 31563 0 28000 29343 0.007158
1221 16 6.432461 30 30 33202 0 30000 31304 0.007187
1221 23 6.416166 28 28 33291 0 28000 29723 0.007138
1221 18 6.396112 27 27 39730 0 27000 30340 0.007128
1221 26 6.396112 28 28 43936 2534 28000 30933 0.007123
1221 22 6.460850 28 28 29357 0 28000 28858 0.007203
1221 29 6.460850 30 30 28733 0 30000 30321 0.007201
1221 12 6.440798 31 31 29000 0 31000 31179 0.007167
1221 20 6.460850 33 33 32000 0 33000 33439 0.007190
1221 28 6.440798 31 31 30000 0 31000 31399 0.007185
1221 19 6.460850 29 29 27000 0 29000 29139 0.007207
1221 17 6.460850 33 33 37033 0 33000 34547 0.007197
1221 21 6.460850 30 30 29899 0 30000 30577 0.007215
1221 7 6.460850 31 31 27172 0 31000 27900 0.007187
1221 13 6.440798 33 33 33696 0 33000 33812 0.007166
1221 8 6.440798 31 31 30000 0 31000 31399 0.007166
1221 11 6.416166 31 31 31122 0 31000 31646 0.007151
1221 10 6.416166 32 32 31207 0 32000 32465 0.007121
1221 9 6.432461 31 31 41960 0 31000 34031 0.007155
1241 7 6.460850 28 28 31000 0 28000 29219 0.007196
1241 30 6.490759 29 29 25000 0 29000 26100 0.007234
1241 14 6.490759 32 32 30618 0 32000 32335 0.007213
1241 24 6.490759 30 30 26000 0 30000 27000 0.007242
1241 27 6.440798 30 30 28000 0 30000 30159 0.007160
1241 15 6.490759 30 30 28000 0 30000 30159 0.007254
1241 23 6.490759 30 30 28000 0 30000 30159 0.007215
1241 18 6.490759 31 31 27000 0 31000 27900 0.007220
1241 26 6.490759 31 31 30534 0 31000 31517 0.007219
1241 22 6.460850 29 29 28000 0 29000 29359 0.007199
1241 29 6.460850 31 31 30000 0 31000 31399 0.007198
1241 12 6.440798 32 32 31000 0 32000 32419 0.007164
1241 20 6.460850 34 34 33000 0 34000 34459 0.007188
1241 28 6.440798 32 32 31000 0 32000 32419 0.007182
1241 19 6.460850 30 30 29000 0 30000 30379 0.007204
1241 21 6.460850 31 31 30000 0 31000 31399 0.007212
1241 13 6.440798 34 34 33000 0 34000 34459 0.007164
1241 8 6.440798 32 32 31000 0 32000 32419 0.007163
1241 11 6.490759 32 32 31000 0 32000 32419 0.007230
1241 10 6.490759 33 33 32000 0 33000 33439 0.007201
1241 9 6.432461 35 35 31000 0 35000 31500 0.007146
1241 17 6.460850 35 35 33000 0 35000 35259 0.007191
1241 16 6.432461 32 32 30000 0 32000 32199 0.007180
1241 25 6.490759 32 32 27000 0 32000 28800 0.007222
1261 25 6.490759 29 29 32000 0 29000 30239 0.007231
1261 18 6.490759 28 28 31000 0 28000 29219 0.007228
1261 24 6.490759 27 27 30000 0 27000 28199 0.007254
1261 28 6.529441 33 33 32000 0 33000 33439 0.007276
1261 17 6.529441 36 36 35000 0 36000 36499 0.007265
1261 16 6.529441 33 33 32000 0 33000 33439 0.007283
1261 10 6.490759 34 34 33000 0 34000 34459 0.007200
1261 11 6.490759 33 33 32000 0 33000 33439 0.007227
1261 8 6.529441 33 33 32000 0 33000 33439 0.007258
1261 13 6.529441 35 35 34000 0 35000 35479 0.007259
1261 21 6.529441 32 32 31000 0 32000 32419 0.007284
1261 19 6.529441 31 31 30000 0 31000 31399 0.007276
1261 20 6.529441 35 35 34000 0 35000 35479 0.007261
1261 12 6.529441 33 33 32000 0 33000 33439 0.007259
1261 29 6.529441 32 32 31000 0 32000 32419 0.007271
1261 22 6.529441 30 30 29000 0 30000 30379 0.007272
1261 26 6.490759 32 32 31000 0 32000 32419 0.007217
1261 23 6.490759 31 31 30000 0 31000 31399 0.007213
1261 15 6.490759 31 31 30000 0 31000 31399 0.007250
1261 27 6.529441 31 31 30000 0 31000 31399 0.007255
1261 14 6.490759 33 33 32000 0 33000 33439 0.007211
1261 7 6.529441 30 30 28000 0 30000 30159 0.007266
1261 30 6.490759 27 27 29000 0 27000 27979 0.007241
1261 9 6.432461 32 32 35000 0 32000 33299 0.007152
1281 25 6.575565 31 31 29000 0 31000 31179 0.007318
1281 18 6.575565 30 30 28000 0 30000 30159 0.007316
1281 24 6.575565 29 29 27000 0 29000 29139 0.007339
1281 28 6.529441 34 34 33000 0 34000 34459 0.007273
1281 17 6.529441 37 37 36000 0 37000 37519 0.007262
1281 16 6.529441 34 34 33000 0 34000 34459 0.007280
1281 10 6.575565 35 35 34000 0 35000 35479 0.007291
1281 11 6.575565 34 34 33000 0 34000 34459 0.007318
1281 13 6.529441 36 36 35000 0 36000 36499 0.007257
1281 19 6.529441 32 32 31000 0 32000 32419 0.007273
1281 20 6.529441 36 36 35000 0 36000 36499 0.007259
1281 12 6.529441 34 34 33000 0 34000 34459 0.007257
1281 29 6.529441 33 33 32000 0 33000 33439 0.007268
1281 26 6.575565 33 33 32000 0 33000 33439 0.007308
1281 23 6.575565 32 32 31000 0 32000 32419 0.007304
1281 15 6.575565 32 32 31000 0 32000 32419 0.007340
1281 14 6.575565 34 34 33000 0 34000 34459 0.007302
1281 30 6.575565 28 28 27000 0 28000 28339 0.007331
1281 9 6.575565 34 34 32000 0 34000 34239 0.007305
1281 7 6.529441 31 31 30000 0 31000 31399 0.007263
1281 27 6.529441 32 32 31000 0 32000 32419 0.007253
1281 22 6.529441 31 31 30000 0 31000 31399 0.007269
1281 21 6.529441 33 33 32000 0 33000 33439 0.007281
1281 8 6.529441 34 34 33000 0 34000 34459 0.007256
1301 25 6.575565 32 32 29737 1263 32000 28800 0.007315
1301 18 6.575565 31 31 30000 0 31000 31399 0.007313
1301 24 6.575565 30 30 29000 0 30000 30379 0.007335
1301 28 6.612865 35 35 34000 0 35000 35479 0.007363
1301 17 6.612865 38 38 36581 419 38000 34200 0.007351
1301 16 6.612865 35 35 34000 0 35000 35479 0.007369
1301 11 6.575565 35 35 32949 1051 35000 31500 0.007316
1301 13 6.612865 37 37 30237 5763 37000 33300 0.007334
1301 19 6.612865 33 33 31671 329 33000 29700 0.007361
1301 20 6.612865 37 37 30568 5432 37000 33300 0.007337
1301 12 6.612865 35 35 31441 2559 35000 31500 0.007341
1301 29 6.612865 34 34 30467 2533 34000 30600 0.007351
1301 26 6.575565 34 34 33000 0 34000 34459 0.007305
1301 23 6.575565 33 33 27488 4512 33000 29700 0.007302
1301 15 6.575565 33 33 26102 5898 33000 29700 0.007337
1301 14 6.575565 35 35 31713 2287 35000 31500 0.007301
1301 30 6.575565 29 29 28000 0 29000 29359 0.007327
1301 9 6.575565 35 35 28520 5480 35000 31500 0.007303
1301 7 6.612865 32 32 29332 1668 32000 28800 0.007348
1301 27 6.612865 33 33 32000 0 33000 33439 0.007343
1301 22 6.612865 32 32 31000 0 32000 32419 0.007358
1301 21 6.612865 34 34 31089 1911 34000 30600 0.007365
1301 8 6.612865 35 35 31657 2343 35000 31500 0.007340
1301 10 6.575565 36 36 33263 1737 36000 32400 0.007290
1321 29 6.612865 31 31 26971 9562 31000 27900 0.007362
1321 13 6.612865 34 34 29692 13071 34000 30600 0.007348
1321 16 6.612865 36 36 28374 6626 36000 32400 0.007367
1321 15 6.575565 30 30 29481 9417 30000 27000 0.007345
1321 9 6.575565 32 32 25964 14516 32000 28800 0.007309
1321 8 6.612865 32 32 30034 7309 32000 28800 0.007350
1321 21 6.612865 31 31 26664 9247 31000 27900 0.007376
1321 7 6.612865 29 29 31202 2466 29000 26100 0.007359
1321 12 6.612865 32 32 28235 9324 32000 28800 0.007351
1321 20 6.612865 34 34 39018 3414 34000 34662 0.007353
1321 19 6.612865 30 30 26161 7168 30000 27000 0.007369
1321 30 6.660068 30 30 29000 0 30000 30379 0.007417
1321 27 6.612865 34 34 32544 456 34000 30600 0.007341
1321 22 6.612865 33 33 28965 3035 33000 29700 0.007356
1321 26 6.660068 35 35 29221 4779 35000 31500 0.007385
1321 28 6.612865 36 36 30298 4702 36000 32400 0.007360
1321 24 6.660068 31 31 30000 0 31000 31399 0.007425
1321 18 6.660068 32 32 31000 0 32000 32419 0.007404
1321 25 6.575565 29 29 27781 5482 29000 26100 0.007323
1321 17 6.612865 35 35 38419 0 35000 36451 0.007359
1321 11 6.575565 32 32 31884 4167 32000 28800 0.007322
1321 23 6.575565 30 30 32405 5107 30000 27000 0.007307
1321 14 6.575565 32 32 32332 4955 32000 28800 0.007306
1321 10 6.575565 33 33 35892 1845 33000 33393 0.007294
1341 14 6.575565 29 29 28695 8260 29000 26100 0.007312
1341 11 6.575565 29 29 29210 6957 29000 26100 0.007331
1341 28 6.612865 33 33 30186 10516 33000 29700 0.007366
1341 26 6.660068 32 32 24362 15417 32000 28800 0.007397
1341 27 6.612865 31 31 27475 6981 31000 27900 0.007346
1341 19 6.612865 27 27 26602 10566 27000 24300 0.007378
1341 21 6.612865 28 28 24948 15299 28000 25200 0.007385
1341 9 6.575565 29 29 25885 20631 29000 26100 0.007315
1341 16 6.612865 33 33 33134 9492 33000 29700 0.007373
1341 30 6.660068 31 31 28803 1197 31000 27900 0.007414
1341 24 6.660068 32 32 26039 4961 32000 28800 0.007422
1341 18 6.660068 33 33 25059 6941 33000 29700 0.007402
1341 10 6.675272 34 34 34845 0 34000 34865 0.007403
1341 17 6.612865 37 37 27836 7164 37000 33300 0.007355
1341 20 6.612865 35 35 25844 11570 35000 31500 0.007353
1341 29 6.612865 28 28 27670 12892 28000 25200 0.007371
1341 13 6.612865 31 31 30731 16340 31000 27900 0.007357
1341 15 6.575565 27 27 28367 11050 27000 24300 0.007356
1341 8 6.612865 29 29 26904 12405 29000 26100 0.007358
1341 7 6.612865 27 27 26056 5410 27000 24300 0.007365
1341 12 6.612865 29 29 34337 6987 29000 26100 0.007360
1341 22 6.612865 30 30 24150 11885 30000 27000 0.007361
1341 25 6.575565 27 27 30217 4265 27000 24300 0.007330
1341 23 6.575565 27 27 29622 5485 27000 24300 0.007315
1361 22 6.612865 27 27 28327 13558 27000 24300 0.007369
1361 8 6.612865 27 27 29188 12217 27000 24300 0.007364
1361 18 6.660068 30 30 27548 12393 30000 27000 0.007407
1361 27 6.612865 28 28 35824 2157 28000 29349 0.007354
1361 10 6.675272 35 35 28316 5684 35000 31500 0.007401
1361 14 6.575565 27 27 32125 5135 27000 24300 0.007319
1361 11 6.575565 27 27 29231 6726 27000 24300 0.007338
1361 28 6.612865 30 30 28765 14751 30000 27000 0.007374
1361 26 6.660068 29 29 29399 18018 29000 26100 0.007406
1361 19 6.612865 25 25 34539 3027 25000 26605 0.007389
1361 21 6.612865 26 26 26098 17201 26000 23400 0.007393
1361 9 6.575565 27 27 27493 22138 27000 24300 0.007321
1361 16 6.612865 30 30 28851 13641 30000 27000 0.007381
1361 30 6.660068 28 28 28476 3721 28000 25200 0.007423
1361 24 6.660068 29 29 27349 9612 29000 26100 0.007430
1361 17 6.612865 34 34 29930 14234 34000 30600 0.007359
1361 20 6.612865 32 32 28292 18278 32000 28800 0.007357
1361 29 6.612865 26 26 29440 11452 26000 23400 0.007379
1361 13 6.612865 28 28 26048 21292 28000 25200 0.007365
1361 15 6.575565 25 25 27084 10966 25000 22500 0.007366
1361 7 6.612865 25 25 29121 3289 25000 25495 0.007373
1361 12 6.612865 27 27 35987 0 27000 29516 0.007368
1361 25 6.575565 25 25 28568 2697 25000 25443 0.007338
1361 23 6.575565 25 25 32485 0 25000 27146 0.007323
1381 20 6.612865 29 29 27280 22998 29000 26100 0.007365
1381 10 6.675272 32 32 27644 13040 32000 28800 0.007405
1381 18 6.660068 27 27 23993 18400 27000 24300 0.007415
1381 17 6.612865 31 31 34079 14155 31000 27900 0.007367
1381 15 6.575565 23 23 31067 4899 23000 24123 0.007379
1381 29 6.612865 24 24 30933 6519 24000 24734 0.007389
1381 16 6.612865 27 27 34532 9109 27000 24300 0.007393
1381 21 6.612865 24 24 29352 13849 24000 21600 0.007403
1381 26 6.660068 27 27 32632 14386 27000 24300 0.007413
1381 28 6.612865 27 27 27686 17065 27000 24300 0.007383
1381 11 6.575565 25 25 31868 1858 25000 26187 0.007348
1381 8 6.612865 25 25 30516 8701 25000 22500 0.007372
1381 22 6.612865 25 25 29602 10956 25000 22500 0.007378
1381 12 6.687555 30 30 27000 0 30000 27000 0.007441
1381 25 6.687555 26 26 27697 0 26000 26893 0.007458
1381 23 6.687555 28 28 25000 0 28000 25200 0.007437
1381 7 6.687555 26 26 28289 0 26000 27023 0.007452
1381 19 6.687555 27 27 28027 0 27000 27765 0.007464
1381 27 6.687555 30 30 30157 0 30000 30634 0.007432
1381 14 6.575565 25 25 32135 0 25000 27069 0.007327
1381 9 6.575565 25 25 31734 17404 25000 22500 0.007328
1381 30 6.660068 26 26 30618 1103 26000 26813 0.007431
1381 24 6.660068 27 27 31887 6725 27000 24300 0.007438
1381 13 6.612865 26 26 30521 18771 26000 23400 0.007373
1401 13 6.612865 24 24 35398 9373 24000 25342 0.007383
1401 24 6.660068 25 25 33725 0 25000 27419 0.007449
1401 23 6.687555 26 26 28000 0 26000 26959 0.007443
1401 12 6.687555 27 27 30000 0 27000 28199 0.007450
1401 22 6.612865 23 23 32770 3186 23000 24635 0.007389
1401 8 6.612865 23 23 33701 0 23000 25814 0.007383
1401 28 6.612865 25 25 32121 11944 25000 22500 0.007393
1401 26 6.660068 25 25 34826 6560 25000 26309 0.007422
1401 17 6.612865 28 28 37696 7459 28000 29193 0.007377
1401 18 6.660068 25 25 35220 10180 25000 26025 0.007424
1401 20 6.612865 27 27 32419 19579 27000 24300 0.007372
1401 29 6.707119 25 25 30519 0 25000 26713 0.007491
1401 11 6.707119 27 27 26858 0 27000 27508 0.007485
1401 19 6.687555 28 28 27000 0 28000 28339 0.007460
1401 27 6.687555 31 31 30000 0 31000 31399 0.007429
1401 14 6.707119 28 28 25000 0 28000 25200 0.007462
1401 30 6.660068 27 27 27103 0 27000 27562 0.007427
1401 7 6.687555 28 28 26000 0 28000 28119 0.007445
1401 25 6.687555 27 27 26000 0 27000 27319 0.007454
1401 15 6.707119 25 25 27899 0 25000 26137 0.007515
1401 10 6.675272 29 29 33703 11337 29000 26100 0.007411
1401 16 6.612865 25 25 34827 1282 25000 26837 0.007407
1401 21 6.612865 22 22 33927 3922 22000 23993 0.007419
1401 9 6.575565 23 23 35121 7283 23000 24695 0.007339
1421 10 6.675272 27 27 40337 0 27000 30473 0.007419
1421 14 6.707119 26 26 28000 0 26000 26959 0.007468
1421 20 6.612865 25 25 46579 0 25000 30247 0.007386
1421 28 6.612865 23 23 36944 0 23000 26527 0.007409
1421 13 6.729034 26 26 33373 0 26000 28141 0.007506
1421 24 6.729034 28 28 25000 0 28000 25200 0.007512
1421 12 6.687555 29 29 27000 0 29000 29139 0.007444
1421 22 6.729034 25 25 26186 0 25000 25760 0.007509
1421 8 6.729034 26 26 23000 0 26000 23400 0.007498
1421 26 6.729034 27 27 31560 0 27000 28543 0.007493
1421 17 6.729034 30 30 35459 0 30000 31800 0.007501
1421 18 6.729034 27 27 35180 0 27000 29339 0.007496
1421 29 6.707119 27 27 25000 0 27000 27099 0.007483
1421 11 6.707119 28 28 27000 0 28000 28339 0.007481
1421 19 6.687555 29 29 28000 0 29000 29359 0.007457
1421 27 6.687555 32 32 31000 0 32000 32419 0.007427
1421 30 6.729034 28 28 27000 0 28000 28339 0.007499
1421 7 6.687555 29 29 28000 0 29000 29359 0.007442
1421 25 6.687555 28 28 27000 0 28000 28339 0.007450
1421 15 6.707119 27 27 25000 0 27000 27099 0.007505
1421 16 6.729034 27 27 26282 0 27000 27381 0.007525
1421 9 6.729034 25 25 30283 0 25000 26662 0.007502
1421 21 6.729034 24 24 25922 0 24000 24902 0.007537
1421 23 6.687555 27 27 26000 0 27000 27319 0.007440
1441 20 6.769676 31 31 25000 0 31000 27900 0.007537
1441 22 6.729034 26 26 25000 0 26000 26299 0.007505
1441 29 6.707119 28 28 27000 0 28000 28339 0.007479
1441 16 6.729034 28 28 27000 0 28000 28339 0.007521
1441 9 6.729034 27 27 25000 0 27000 27099 0.007495
1441 23 6.769676 28 28 27000 0 28000 28339 0.007527
1441 21 6.729034 25 25 24000 0 25000 25279 0.007532
1441 15 6.707119 28 28 27000 0 28000 28339 0.007500
1441 25 6.769676 29 29 28000 0 29000 29359 0.007537
1441 7 6.769676 30 30 29000 0 30000 30379 0.007530
1441 30 6.729034 29 29 28000 0 29000 29359 0.007496
1441 27 6.769676 33 33 32000 0 33000 33439 0.007515
1441 19 6.769676 30 30 29000 0 30000 30379 0.007544
1441 11 6.707119 29 29 28000 0 29000 29359 0.007477
1441 18 6.729034 30 30 27000 0 30000 27000 0.007486
1441 17 6.729034 32 32 30000 0 32000 32199 0.007495
1441 26 6.729034 29 29 27000 0 29000 29139 0.007487
1441 12 6.769676 30 30 29000 0 30000 30379 0.007531
1441 13 6.729034 29 29 26000 0 29000 26100 0.007495
1441 28 6.769676 27 27 23000 0 27000 24300 0.007561
1441 14 6.707119 27 27 26000 0 27000 27319 0.007465
1441 10 6.769676 31 31 27000 0 31000 27900 0.007513
1441 24 6.729034 26 26 28000 0 26000 26959 0.007520
1441 8 6.729034 24 24 26000 0 24000 24919 0.007506
1461 10 6.769676 28 28 31000 0 28000 29219 0.007520
1461 13 6.729034 27 27 29000 0 27000 27979 0.007502
1461 18 6.729034 27 27 30000 0 27000 28199 0.007496
1461 20 6.769676 28 28 31000 0 28000 29219 0.007547
1461 22 6.804535 27 27 26000 0 27000 27319 0.007584
1461 29 6.804535 29 29 28000 0 29000 29359 0.007583
1461 16 6.804535 29 29 28000 0 29000 29359 0.007600
1461 9 6.804535 28 28 27000 0 28000 28339 0.007575
1461 23 6.769676 29 29 28000 0 29000 29359 0.007524
1461 21 6.804535 26 26 25000 0 26000 26299 0.007610
1461 15 6.804535 29 29 28000 0 29000 29359 0.007603
1461 25 6.769676 30 30 29000 0 30000 30379 0.007534
1461 30 6.804535 30 30 29000 0 30000 30379 0.007576
1461 27 6.769676 34 34 33000 0 34000 34459 0.007513
1461 11 6.804535 30 30 29000 0 30000 30379 0.007581
1461 26 6.804535 30 30 29000 0 30000 30379 0.007567
1461 12 6.769676 31 31 30000 0 31000 31399 0.007529
1461 24 6.804535 27 27 26000 0 27000 27319 0.007599
1461 8 6.804535 25 25 24000 0 25000 25279 0.007585
1461 14 6.804535 28 28 27000 0 28000 28339 0.007569
1461 17 6.804535 33 33 32000 0 33000 33439 0.007575
1461 19 6.769676 31 31 30000 0 31000 31399 0.007541
1461 7 6.769676 31 31 30000 0 31000 31399 0.007527
1461 28 6.769676 25 25 27000 0 25000 25939 0.007570
1481 10 6.848490 30 30 28000 0 30000 30159 0.007602
1481 13 6.848490 28 28 27000 0 28000 28339 0.007630
1481 20 6.848490 30 30 28000 0 30000 30159 0.007627
1481 22 6.804535 28 28 27000 0 28000 28339 0.007581
1481 16 6.804535 30 30 29000 0 30000 30379 0.007596
1481 9 6.804535 29 29 28000 0 29000 29359 0.007571
1481 23 6.848490 30 30 29000 0 30000 30379 0.007609
1481 15 6.804535 30 30 29000 0 30000 30379 0.007599
1481 25 6.848490 31 31 30000 0 31000 31399 0.007618
1481 30 6.804535 31 31 30000 0 31000 31399 0.007573
1481 27 6.848490 35 35 34000 0 35000 35479 0.007598
1481 11 6.804535 31 31 30000 0 31000 31399 0.007578
1481 26 6.804535 31 31 30000 0 31000 31399 0.007564
1481 12 6.848490 32 32 31000 0 32000 32419 0.007613
1481 24 6.804535 28 28 27000 0 28000 28339 0.007595
1481 14 6.804535 29 29 28000 0 29000 29359 0.007566
1481 17 6.804535 34 34 33000 0 34000 34459 0.007572
1481 19 6.848490 32 32 31000 0 32000 32419 0.007624
1481 7 6.848490 32 32 31000 0 32000 32419 0.007611
1481 28 6.848490 26 26 25000 0 26000 26299 0.007652
1481 8 6.804535 26 26 25000 0 26000 26299 0.007581
1481 21 6.804535 27 27 26000 0 27000 27319 0.007605
1481 29 6.804535 30 30 29000 0 30000 30379 0.007579
1481 18 6.848490 29 29 27000 0 29000 29139 0.007621
1501 10 6.848490 31 31 30000 0 31000 31399 0.007599
1501 20 6.848490 31 31 25512 4488 31000 27900 0.007624
1501 22 6.886073 29 29 28000 0 29000 29359 0.007667
1501 11 6.886073 32 32 31000 0 32000 32419 0.007665
1501 12 6.848490 33 33 32000 0 33000 33439 0.007610
1501 28 6.848490 27 27 26000 0 27000 27319 0.007648
1501 8 6.886073 27 27 26000 0 27000 27319 0.007668
1501 18 6.848490 30 30 28417 583 30000 27000 0.007618
1501 29 6.886073 31 31 27372 2628 31000 27900 0.007659
1501 21 6.886073 28 28 27000 0 28000 28339 0.007691
1501 7 6.848490 33 33 27921 4079 33000 29700 0.007609
1501 19 6.848490 33 33 28968 3032 33000 29700 0.007622
1501 17 6.886073 35 35 29554 4446 35000 31500 0.007650
1501 14 6.886073 30 30 28983 17 30000 27000 0.007653
1501 24 6.886073 29 29 27017 983 29000 26100 0.007678
1501 26 6.886073 32 32 31000 0 32000 32419 0.007652
1501 27 6.848490 36 36 35000 0 36000 36499 0.007596
1501 30 6.886073 32 32 27697 3303 32000 28800 0.007652
1501 25 6.848490 32 32 28877 2123 32000 28800 0.007616
1501 15 6.886073 31 31 29493 507 31000 27900 0.007684
1501 23 6.848490 31 31 27395 2605 31000 27900 0.007606
1501 9 6.886073 30 30 29000 0 30000 30379 0.007658
1501 16 6.886073 31 31 26500 3500 31000 27900 0.007673
1501 13 6.848490 29 29 28000 0 29000 29359 0.007627
1521 16 6.886073 28 28 29919 4581 28000 25200 0.007691
1521 23 6.848490 28 28 27660 5945 28000 25200 0.007613
1521 25 6.848490 29 29 31882 2241 29000 29352 0.007624
1521 30 6.886073 29 29 25741 9562 29000 26100 0.007665
1521 17 6.886073 32 32 32802 6644 32000 28800 0.007664
1521 19 6.848490 30 30 23037 12995 30000 27000 0.007628
1521 7 6.848490 30 30 25904 11175 30000 27000 0.007614
1521 18 6.848490 27 27 24707 5876 27000 24300 0.007626
1521 20 6.848490 28 28 25584 9904 28000 25200 0.007631
1521 10 6.937359 32 32 24793 6207 32000 28800 0.007680
1521 22 6.886073 30 30 25239 3761 30000 27000 0.007664
1521 11 6.886073 33 33 32000 0 33000 33439 0.007662
1521 12 6.937359 34 34 27213 5787 34000 30600 0.007692
1521 28 6.937359 28 28 26209 791 28000 25200 0.007739
1521 8 6.886073 28 28 25528 1472 28000 25200 0.007664
1521 27 6.937359 37 37 33696 2304 37000 33300 0.007687
1521 9 6.886073 31 31 24831 5169 31000 27900 0.007656
